id,label,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,feat100,feat101,feat102,feat103,feat104,feat105,feat106,feat107,feat108,feat109,feat110,feat111,feat112,feat113,feat114,feat115,feat116,feat117,feat118,feat119,feat120,feat121,feat122,feat123,feat124,feat125,feat126,feat127,feat128,feat129,feat130,feat131,feat132,feat133,feat134,feat135,feat136,feat137,feat138,feat139,feat140,feat141,feat142,feat143,feat144,feat145,feat146,feat147,feat148,feat149,feat150,feat151,feat152,feat153,feat154,feat155,feat156,feat157,feat158,feat159,feat160,feat161,feat162,feat163,feat164,feat165,feat166,feat167,feat168,feat169,feat170,feat171,feat172,feat173,feat174,feat175,feat176,feat177,feat178,feat179,feat180,feat181,feat182,feat183,feat184,feat185,feat186,feat187,feat188,feat189,feat190,feat191,feat192,feat193,feat194,feat195,feat196,feat197,feat198,feat199,feat200,feat201,feat202,feat203,feat204,feat205,feat206,feat207,feat208,feat209,feat210,feat211,feat212,feat213,feat214,feat215,feat216
261,1,3,0,10,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,1,32,0,0,1,1,0,0,44,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,0,0,0,0,13,0,1,2,22,0,0,0,0,0,2,0,0,0,0,30,0,0,3,0,0,0,1,2,0,0,22,0,0,0,0,40,0,0,0,7,0,0,0,0,1,0,0,0,8,0,0,0,3,0,43,19,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,46,0,15,18,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,2,6,0,1,0,0,7,0,0,2,1,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,1,1,2,37,16,1,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,25,0,0,0,12,0,0,0,0,6,0,2,0,0
262,1,1,6,1,1,8,3,2,4,1,2,2,3,0,1,0,1,10,10,2,1,0,8,2,1,2,4,0,5,1,1,1,0,1,1,1,4,0,0,9,3,2,2,2,11,5,1,6,2,2,6,0,5,0,0,1,0,3,0,6,1,3,6,6,1,3,0,0,3,0,0,2,1,2,4,0,0,2,1,0,0,1,6,18,6,0,1,4,5,0,0,4,1,0,2,2,0,3,7,0,0,7,10,2,4,2,6,0,6,2,0,6,2,5,2,0,1,0,0,1,1,6,6,5,1,0,3,2,4,4,5,0,3,5,3,1,0,2,3,5,1,2,1,9,7,5,1,8,4,4,0,1,3,0,1,3,2,2,2,0,6,2,3,2,1,0,5,2,2,0,2,3,3,3,0,1,7,1,6,1,3,1,1,3,7,6,9,1,8,5,1,3,5,0,2,2,3,0,5,0,4,0,1,1,2,8,1,6,9,1,0,2,3,7,2,10,2
263,0,0,2,5,2,15,4,1,1,1,3,4,3,5,1,1,2,6,3,6,0,1,12,3,1,4,0,0,8,1,4,1,1,0,3,3,2,0,0,3,0,6,0,1,5,2,2,10,0,6,2,1,1,0,1,1,2,3,2,0,0,0,22,3,0,1,11,1,2,2,0,5,1,3,1,0,1,4,3,1,1,2,3,11,0,1,1,1,2,1,0,2,1,0,8,3,4,1,1,1,2,7,7,3,2,2,3,1,6,5,0,3,1,0,6,0,2,0,0,3,14,9,0,3,2,1,1,1,0,3,8,1,0,4,2,0,0,6,13,4,0,0,10,0,1,0,1,1,2,6,1,0,6,1,1,6,3,1,0,2,8,1,4,2,0,1,16,4,8,0,4,16,0,0,0,1,9,1,9,1,1,1,1,2,1,4,1,0,1,1,0,8,3,1,5,3,3,3,1,0,2,5,0,1,2,1,3,3,13,2,0,0,2,2,2,4,1
264,0,1,0,0,1,1,12,0,0,0,0,4,0,0,0,1,1,9,4,0,0,1,0,1,0,0,4,0,1,0,4,0,0,0,1,0,0,1,0,17,0,2,0,0,0,0,0,21,1,0,5,1,2,0,0,0,0,0,0,0,0,1,13,1,1,1,0,0,0,0,0,1,0,27,3,1,0,0,0,0,0,1,36,12,0,1,0,1,1,0,2,11,0,0,34,3,2,0,3,0,0,16,29,0,1,1,1,0,8,0,1,4,0,1,1,0,2,0,0,1,0,1,0,0,0,1,3,0,1,0,4,0,0,0,0,0,0,0,1,4,1,0,1,1,3,6,0,2,4,3,0,0,1,0,0,0,0,0,0,0,20,1,0,0,1,0,1,0,0,0,1,4,0,7,0,0,26,0,14,0,1,1,1,1,1,1,0,0,4,0,0,1,1,0,0,0,2,0,37,0,1,0,0,0,1,1,12,0,56,0,0,0,1,0,1,23,20
265,0,0,3,4,1,9,1,2,4,2,0,2,3,5,1,0,1,9,5,3,0,3,8,0,1,9,5,0,10,5,4,3,0,4,2,0,8,2,1,2,2,1,3,7,2,1,0,3,1,2,1,3,5,2,4,0,1,3,2,3,1,5,7,4,2,4,9,3,2,1,0,13,1,0,0,1,2,1,0,1,0,4,1,6,1,3,1,3,1,0,0,1,5,0,2,1,7,1,1,0,2,11,3,1,9,11,5,3,7,12,0,3,3,0,1,0,4,0,0,1,4,3,0,1,2,2,1,0,6,1,7,1,3,3,2,0,1,3,7,4,1,0,6,0,2,0,3,3,0,7,2,0,3,3,1,3,3,0,4,1,7,0,5,1,0,0,10,0,23,0,1,9,0,0,1,2,2,0,3,1,2,0,1,6,2,1,5,0,1,2,4,2,2,0,14,2,5,4,3,2,3,4,2,1,2,0,2,5,5,2,2,0,4,4,2,2,2
266,1,0,15,1,4,28,8,0,0,0,0,0,0,3,4,1,0,9,1,7,0,0,5,1,0,0,3,1,6,0,1,0,0,0,0,0,0,0,0,16,0,1,0,0,4,1,0,11,1,6,5,0,0,0,0,0,1,1,1,1,0,0,8,7,0,5,1,0,0,2,0,1,0,16,0,3,0,0,8,0,0,0,15,52,0,0,2,1,10,0,1,0,0,0,6,9,0,0,4,0,0,8,24,0,2,0,1,0,26,0,0,1,0,1,1,0,4,0,0,0,0,12,0,1,0,1,3,0,2,0,5,0,0,3,0,0,1,0,9,2,0,5,0,0,2,0,0,2,6,4,0,0,3,1,1,0,0,0,0,0,7,5,2,2,1,0,3,2,0,1,1,1,1,4,0,0,30,0,11,0,2,1,0,0,1,13,0,0,0,6,0,3,0,1,0,6,0,2,22,0,2,0,0,0,0,1,1,0,9,0,0,0,1,1,2,8,15
267,0,1,0,0,1,1,0,0,0,6,0,0,0,0,16,0,3,0,0,3,3,0,0,0,1,7,1,0,2,5,0,5,0,4,0,0,1,0,1,0,0,1,9,1,8,17,0,0,1,7,5,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,3,0,3,0,15,2,1,6,1,1,0,10,6,0,4,3,1,3,0,0,0,2,2,2,0,0,1,0,1,0,0,18,3,0,3,1,2,20,1,0,1,0,1,9,0,0,0,29,1,22,0,1,0,0,0,3,0,10,15,0,0,0,5,6,1,3,0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,5,0,18,8,9,5,15,5,12,0,0,0,0,15,1,3,3,8,7,3,1,2,14,0,1,0,0,13,1,7,0,0,1,0,13,1,12,2,0,3,0,1,1,5,2,0,1,0,1,0,16,14,0,0,0,0,0,2,1,0,0,3,1,3,0,1,0
268,1,0,22,0,2,1,0,0,3,10,0,0,0,1,6,0,0,10,0,12,10,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,1,5,3,0,0,0,18,34,0,5,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,3,0,1,0,1,0,1,4,2,0,4,0,6,3,0,37,0,0,3,0,41,0,0,1,1,0,0,1,0,1,5,0,0,0,0,0,0,0,4,0,2,0,0,5,0,1,0,0,0,0,0,3,0,27,0,1,0,0,0,4,0,0,0,0,0,0,2,7,0,0,0,5,0,25,0,0,1,0,0,0,33,2,0,0,16,1,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,4,0,1,2,0,0,13,1,0,6,2,13,4,2,10,6,1,0,0,43,1,1,0,0,0,1,0,9,4,0,5,0,0,3,0,1,1,0,0,0,0,0,2,0,4,6,13
269,1,0,7,6,0,2,0,3,8,14,0,2,0,0,11,1,1,4,1,2,15,0,1,0,3,4,2,0,0,1,0,2,0,0,0,0,0,0,0,6,0,3,2,1,6,4,0,1,0,19,22,2,2,1,0,0,0,3,1,3,1,3,0,0,1,3,0,0,7,1,1,1,1,8,4,2,0,2,4,0,4,1,1,15,0,0,2,0,19,1,0,1,0,0,1,1,0,2,4,0,1,0,1,3,0,0,1,0,2,0,0,3,0,11,6,8,0,1,3,4,0,14,3,0,6,0,0,0,2,2,0,1,3,4,6,2,0,2,0,4,3,2,0,4,1,1,0,4,26,5,0,0,22,3,5,0,1,5,1,3,1,2,2,10,2,0,3,5,0,1,8,0,3,0,0,0,0,2,0,2,5,3,7,5,9,7,0,10,2,25,2,1,6,1,0,1,1,1,4,0,4,0,1,1,0,4,0,0,1,0,0,3,3,3,1,6,3
270,1,4,0,7,0,0,0,0,0,1,0,0,30,2,0,1,0,0,0,1,5,0,0,1,1,0,0,15,0,0,2,1,0,0,6,1,2,1,0,0,5,1,0,16,2,0,5,0,0,2,0,0,29,26,4,0,0,0,0,0,0,0,3,0,31,0,0,26,0,0,0,2,0,0,0,24,0,0,1,0,11,0,1,0,7,1,0,0,0,1,0,0,0,11,2,0,0,0,0,14,26,0,0,0,0,0,21,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,4,0,13,0,1,2,0,0,0,0,0,0,2,1,0,3,0,2,0,1,1,0,0,1,0,3,0,0,1,12,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,2,0,4,0,1,25,19,2,0,0,1,0,0,17,7,15,1,0,0,0,0,0,1,0,0,3,7,1,0,1,24,1,0,0,1,21,0,28,0,0
271,1,2,0,2,0,1,12,0,24,0,0,0,5,2,0,0,1,20,1,3,2,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,21,1,0,0,5,2,0,1,1,0,4,13,0,6,1,0,0,0,0,0,1,1,0,2,10,2,1,0,0,0,7,0,0,5,4,18,0,3,0,0,0,1,0,7,19,1,0,1,1,8,0,3,18,0,2,12,5,1,1,23,2,0,5,5,0,0,0,4,3,2,0,0,1,0,0,0,1,1,2,1,0,0,6,3,1,0,0,3,7,1,1,2,2,4,0,10,2,0,0,0,7,0,11,1,14,2,2,2,8,7,0,1,1,1,0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,1,0,6,1,1,0,1,2,12,0,3,1,0,3,0,6,2,4,0,2,1,9,10,6,3,0,0,1,5,15,5,2,2,0,0,4,0,1,4,2,14,1,0,0,5,0,5,8,18
272,1,0,9,2,1,2,0,0,11,9,0,0,1,0,0,0,0,11,1,13,11,0,1,0,1,5,1,0,0,0,0,0,1,0,0,0,0,1,2,14,0,0,1,10,12,2,0,0,0,15,11,1,8,1,0,1,0,0,1,0,4,6,0,0,0,1,0,2,13,1,1,1,9,2,13,7,2,0,2,0,8,5,3,9,0,0,0,0,9,0,0,1,1,0,2,3,0,1,8,2,1,0,0,1,1,0,9,0,2,0,0,11,0,2,3,1,1,0,0,5,0,11,0,0,1,0,0,8,0,0,0,1,0,0,6,5,1,0,1,1,0,3,1,8,5,0,0,0,16,2,0,0,14,2,1,0,1,0,0,2,0,6,2,1,3,0,3,4,0,0,11,1,1,0,0,0,12,0,1,9,3,14,7,9,10,3,0,2,1,9,6,1,11,2,0,1,0,10,4,0,6,1,1,6,1,1,2,0,3,0,1,1,6,0,6,3,9
273,1,0,1,4,0,0,0,1,2,2,0,0,9,0,0,0,0,1,1,1,37,0,0,0,3,0,0,8,0,0,2,5,0,0,0,0,0,0,2,0,1,1,1,3,0,1,10,0,0,9,0,1,38,3,0,1,1,0,0,0,1,2,0,0,9,0,0,6,3,0,11,1,2,0,0,44,0,0,0,0,47,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,7,10,0,0,0,0,0,7,0,0,0,0,1,0,1,0,0,0,1,0,1,0,3,0,0,2,1,0,1,2,1,0,0,3,0,14,13,0,0,0,0,0,0,0,3,3,0,1,0,3,0,0,0,2,3,1,0,3,0,0,2,0,3,0,2,0,0,1,1,0,0,3,0,0,0,0,0,3,4,0,11,0,4,48,20,3,0,0,0,0,1,10,0,34,1,0,1,0,0,0,0,2,1,0,10,0,3,0,8,0,0,0,0,8,0,43,0,0
274,1,1,11,1,1,5,3,0,8,2,0,1,5,0,2,1,0,15,4,8,0,0,6,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,3,14,1,3,0,6,5,0,0,3,2,4,6,1,10,1,0,3,0,1,2,0,1,10,0,6,0,0,0,0,5,4,0,5,5,6,9,5,3,2,2,0,1,0,6,17,0,0,2,0,12,0,0,0,0,1,5,1,0,1,7,1,1,0,8,2,1,0,9,4,4,0,0,9,0,3,0,0,0,1,0,7,0,11,0,0,0,0,1,3,3,1,3,1,3,2,4,5,0,0,2,3,1,5,1,9,5,2,3,6,8,3,1,0,5,2,0,0,3,0,2,1,1,11,0,1,1,0,6,1,1,0,6,1,0,4,0,2,16,0,2,1,0,4,1,6,6,2,0,0,0,8,12,4,4,2,0,1,3,6,6,3,4,0,0,5,0,4,2,3,7,1,0,0,5,1,12,5,15
275,1,1,6,2,0,2,4,0,12,3,0,0,0,0,1,0,0,18,1,11,5,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,37,1,0,2,4,9,0,0,0,0,8,19,0,6,0,0,0,0,0,0,0,2,4,0,2,0,1,0,1,3,1,0,1,6,4,17,4,2,0,3,0,4,4,4,29,0,0,1,0,19,0,0,10,0,0,1,1,1,2,14,0,2,0,6,1,0,1,8,3,4,0,0,5,0,4,0,1,0,0,0,1,0,13,1,0,0,0,0,3,1,1,2,0,1,1,0,3,0,0,0,6,0,16,0,10,3,1,0,1,13,0,0,1,4,0,0,0,0,1,1,0,2,11,2,0,0,0,0,1,1,0,5,1,0,2,0,0,20,0,0,2,0,8,0,2,4,2,0,1,0,18,2,0,6,1,0,2,1,10,6,0,3,0,0,4,0,4,4,1,6,2,0,0,3,0,2,9,31
276,0,11,0,3,1,0,0,2,0,0,14,0,13,3,0,0,1,1,1,1,0,2,0,9,2,2,0,3,4,0,4,3,0,3,17,1,8,3,0,0,24,4,8,1,1,0,7,0,1,0,0,0,14,3,9,0,3,0,0,0,1,0,4,0,19,0,1,9,2,1,0,14,0,0,0,0,0,1,0,0,6,0,1,0,34,0,0,1,0,3,0,1,4,1,4,0,0,4,0,2,26,6,2,0,2,3,9,2,0,3,0,0,7,0,0,0,3,1,1,0,15,0,0,0,0,0,1,0,2,6,8,0,3,0,1,1,0,1,0,0,1,0,15,0,0,11,2,0,0,0,6,1,1,2,0,10,2,1,3,8,1,2,0,0,1,1,2,2,1,0,0,4,0,0,3,0,1,6,0,0,0,0,0,0,2,0,10,0,1,0,4,15,6,0,2,0,0,1,0,0,0,5,0,3,15,0,1,17,0,0,4,0,9,0,12,0,0
277,0,3,0,1,3,0,4,0,2,0,11,8,0,0,0,0,0,2,0,0,0,0,1,3,0,0,1,0,0,0,0,0,2,0,2,0,0,12,0,2,0,0,0,2,0,1,0,1,1,1,2,0,0,0,0,2,2,0,16,0,0,0,2,8,0,0,0,0,0,14,0,2,1,13,6,0,12,0,1,0,0,0,52,12,0,0,1,0,2,0,32,4,0,0,11,1,0,0,17,0,0,13,0,0,0,0,1,1,0,0,1,0,8,0,0,0,0,1,2,0,6,0,0,0,0,0,18,2,0,0,0,1,0,0,0,0,2,0,0,4,0,10,8,1,0,11,0,0,0,0,1,12,0,0,1,0,1,1,0,1,15,1,0,0,0,0,0,0,0,0,1,10,0,19,2,0,1,0,0,0,0,1,0,0,0,0,0,0,17,0,0,11,0,1,0,0,0,2,6,2,0,0,3,1,0,0,50,0,56,0,11,1,0,0,0,2,1
278,1,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,5,0,0,3,0,0,75,4,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,1,0,0,44,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,48,27,3,0,0,0,0,0,44,1,25,0,0,0,0,0,0,0,0,0,0,22,0,0,0,8,0,0,0,0,37,0,71,0,1
279,0,8,0,0,1,4,1,0,0,1,14,2,7,10,0,3,2,2,3,3,2,3,4,12,7,1,1,0,2,0,10,2,0,11,9,3,1,5,1,1,12,4,1,2,0,0,10,3,0,0,0,3,6,3,3,0,1,0,5,0,0,2,11,2,2,1,5,1,0,0,3,10,0,1,0,3,0,5,3,0,1,0,0,0,4,2,0,0,0,2,0,4,3,1,4,0,5,8,0,4,3,5,2,1,2,11,3,5,3,6,0,1,12,1,4,0,2,1,3,2,14,2,3,1,2,0,4,0,4,12,6,2,0,0,1,0,0,3,0,0,0,0,12,0,3,12,1,0,0,1,2,1,0,0,1,9,9,0,14,1,2,1,0,1,0,1,3,2,7,0,0,10,1,0,0,1,1,3,2,0,1,0,1,2,2,0,3,1,3,0,5,7,0,0,1,4,1,1,0,1,8,1,5,1,11,2,2,6,1,4,6,1,8,1,8,0,1
280,1,0,1,1,0,1,1,0,8,1,1,0,2,2,0,0,0,6,0,8,0,0,2,0,0,0,0,1,2,0,4,7,0,0,1,0,5,0,0,1,1,0,2,23,15,3,1,0,2,4,1,0,24,3,0,1,0,0,0,0,3,10,2,1,1,1,0,3,5,9,5,4,2,1,3,3,4,0,2,0,4,2,4,3,1,4,0,3,2,1,0,1,2,3,6,2,2,2,6,0,2,2,0,1,3,1,18,10,3,0,0,7,0,0,1,0,4,0,0,2,0,9,0,0,1,0,1,1,5,2,6,0,1,0,4,4,2,1,0,1,3,3,1,27,1,1,4,1,4,2,0,0,5,1,0,1,2,0,0,1,0,15,1,0,0,1,1,1,0,0,5,1,0,1,1,1,9,0,1,7,0,3,4,11,8,0,2,0,0,2,34,9,12,0,0,1,2,5,1,1,3,0,0,6,0,3,3,6,2,1,0,0,13,0,26,1,2
281,0,2,0,2,0,0,7,0,2,0,18,8,0,0,0,0,1,3,0,0,0,0,1,15,0,1,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,1,1,3,0,28,2,0,0,0,8,0,0,0,0,0,4,0,1,2,0,1,0,2,1,0,0,1,0,25,3,1,0,0,3,0,4,35,6,0,0,3,0,1,1,4,0,0,16,1,0,0,0,0,2,1,0,0,0,30,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,1,0,3,1,1,32,0,0,14,0,2,0,0,0,5,0,0,0,0,0,0,1,0,49,0,0,0,0,0,5,0,2,0,0,27,0,3,0,1,0,1,8,0,0,0,0,0,0,0,0,0,41,0,1,4,0,0,0,0,0,0,5,0,0,0,3,0,0,0,25,0,26,1,22,0,1,0,0,8,1
282,0,1,1,0,0,7,2,0,0,1,0,0,2,27,0,0,0,27,2,28,1,1,4,0,1,0,1,0,3,0,31,24,0,0,0,0,1,0,1,3,0,0,0,1,1,0,0,1,1,0,0,0,19,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,3,2,3,0,0,0,0,0,0,0,1,0,0,0,9,0,3,0,0,0,0,0,1,0,0,35,3,1,0,0,1,0,5,12,0,1,6,18,2,7,1,0,25,0,1,0,0,30,0,0,0,0,8,0,0,0,0,0,0,22,0,28,2,0,0,0,0,0,1,0,0,0,0,0,1,25,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,5,0,0,8,0,0,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,17,0,4,2,0,16,1,0,1,0,6,3,0,3,0,0,0,11,1,19,0,0
283,1,1,0,2,0,1,1,5,0,0,2,0,10,2,0,1,2,0,1,2,0,6,0,4,3,4,0,2,13,0,5,10,0,12,10,1,9,1,0,0,7,0,14,2,2,0,11,0,1,0,0,1,10,3,3,0,0,0,0,2,1,2,4,1,16,0,8,3,1,2,0,3,0,0,1,0,0,3,0,2,2,0,0,0,12,0,1,0,0,2,1,1,6,1,5,1,1,14,0,1,9,6,3,1,1,8,12,1,1,21,0,2,10,0,0,0,8,1,0,0,4,1,0,2,2,1,3,0,18,7,7,0,2,0,0,1,1,0,0,0,0,0,6,0,1,3,2,1,0,1,3,0,0,3,6,8,6,1,25,0,1,0,0,0,1,0,3,4,18,0,1,4,0,1,0,0,2,5,1,2,1,2,2,0,5,0,17,1,0,0,1,7,1,1,3,1,0,0,0,0,8,0,4,0,12,0,2,6,2,1,1,0,7,0,9,0,0
284,0,0,9,2,1,11,1,0,5,0,2,11,0,2,0,0,0,18,4,2,2,0,3,0,0,2,5,0,2,0,1,0,0,1,1,0,0,0,0,22,1,12,1,2,3,0,1,4,1,0,11,0,1,0,0,0,0,0,2,2,1,1,4,5,2,0,0,0,0,1,0,0,1,17,6,2,0,2,2,0,2,2,2,38,0,2,1,1,11,0,0,3,0,0,6,18,2,1,5,0,0,4,10,0,0,4,2,0,6,1,0,3,0,5,2,0,0,0,0,3,1,21,0,0,0,0,0,1,5,1,3,0,1,0,5,0,0,3,3,4,0,8,1,5,1,0,0,7,31,12,1,0,4,0,1,1,1,1,0,0,1,3,0,0,3,0,3,1,1,0,0,1,0,0,0,0,20,0,4,0,1,0,0,2,1,5,0,0,2,22,0,0,7,0,0,2,5,2,12,0,1,1,0,1,0,10,4,1,18,1,0,1,0,1,2,10,0
285,1,3,0,4,0,0,1,0,10,1,1,0,7,3,0,1,1,4,0,2,4,1,0,0,0,0,0,2,2,0,4,8,0,1,1,1,6,0,0,0,4,1,4,5,6,8,5,1,1,1,0,2,35,4,3,0,2,0,1,0,1,8,3,0,6,0,1,5,6,0,3,4,3,2,3,7,1,1,0,0,8,2,5,1,1,0,1,6,1,1,1,2,2,0,3,0,1,5,3,3,6,2,4,0,1,4,21,1,2,1,0,4,0,0,3,1,0,0,0,3,2,0,2,0,0,0,0,3,4,2,3,0,4,0,5,1,0,0,0,2,1,0,2,18,6,2,0,1,1,4,2,0,2,1,2,3,3,0,1,2,2,5,1,1,0,0,1,2,4,0,6,2,0,3,0,2,13,1,2,6,1,4,13,13,3,0,4,0,0,0,22,7,8,1,0,2,1,1,0,1,5,2,0,3,2,0,1,18,2,1,0,1,18,0,27,1,1
286,1,1,5,3,1,1,5,0,2,2,0,0,3,1,1,0,1,3,2,7,5,0,0,1,0,2,4,4,0,1,1,0,5,1,2,0,0,0,0,14,1,2,2,3,3,1,0,1,2,7,12,0,3,1,0,2,3,0,0,1,3,2,1,7,1,1,0,1,2,3,1,0,21,8,14,4,10,0,2,2,2,0,5,6,0,1,1,2,14,2,4,5,0,6,3,1,2,0,10,2,1,2,5,0,0,0,4,2,3,0,2,3,1,2,0,2,0,1,1,3,0,4,2,0,1,2,5,16,1,2,1,0,6,0,12,7,1,0,0,6,8,4,1,5,1,2,2,4,14,0,1,1,2,0,4,0,1,1,1,5,1,4,0,0,8,0,0,4,0,2,10,2,0,13,2,4,1,1,3,3,2,14,0,1,6,0,0,3,2,17,0,4,6,1,0,0,1,3,8,7,0,0,1,5,0,1,2,1,1,0,1,2,0,0,0,6,18
287,0,2,0,0,0,3,0,0,0,1,3,0,6,12,0,0,0,5,12,4,1,4,6,0,1,1,0,0,1,0,33,21,0,10,2,0,1,0,0,1,4,0,4,1,3,0,0,3,0,1,0,0,34,7,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,2,0,19,0,0,0,0,1,1,0,1,1,0,2,0,0,2,0,2,0,0,0,2,2,0,29,0,3,4,0,0,2,10,8,0,1,21,12,2,6,13,0,5,1,0,0,0,22,0,0,0,0,0,1,0,0,2,4,0,20,0,21,0,0,0,0,0,0,3,0,0,0,0,0,1,12,5,2,0,0,0,0,1,0,0,0,0,10,0,13,1,1,0,0,1,0,1,9,1,30,0,0,16,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2,9,8,1,0,0,0,0,0,2,1,0,7,0,1,2,1,0,0,0,5,1,13,0,0
288,1,0,9,1,0,0,1,1,4,9,0,0,2,1,13,0,0,4,1,4,14,0,2,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,8,0,0,1,5,7,10,0,1,0,19,30,1,1,0,0,1,2,1,0,0,3,2,0,2,0,5,0,1,3,1,1,0,6,4,7,3,0,0,4,0,5,0,0,5,0,1,1,2,32,0,0,2,1,1,1,2,1,3,3,0,1,0,0,2,2,0,4,1,0,0,0,7,0,1,3,4,0,0,0,3,0,5,0,3,7,0,0,19,1,2,2,5,0,1,4,9,2,0,1,0,0,7,0,5,1,0,0,4,22,1,1,0,13,6,1,0,3,2,1,3,0,1,2,4,3,0,1,4,0,6,15,0,3,1,0,1,3,5,1,4,1,13,10,3,12,4,2,7,0,15,0,1,6,2,0,2,1,3,6,5,3,3,0,5,0,2,0,2,0,0,0,1,5,1,2,1,2
289,1,1,0,7,0,0,0,1,6,1,1,0,8,1,0,1,0,0,0,4,4,1,0,1,2,1,0,3,3,0,0,8,0,4,2,0,2,0,1,0,0,0,5,12,7,3,4,1,2,3,0,3,31,5,0,2,3,0,0,0,0,7,2,1,9,0,0,10,6,4,7,2,0,2,7,11,0,0,2,0,16,4,7,0,1,1,0,2,2,0,0,0,2,2,2,0,0,3,0,3,16,1,0,0,3,0,25,4,2,0,0,3,0,0,2,2,3,0,1,3,0,0,1,0,0,0,0,1,6,6,6,0,2,0,2,1,1,0,1,0,1,0,0,8,1,0,0,1,0,2,1,0,2,2,1,4,5,0,1,9,0,4,2,2,1,0,0,4,1,0,10,0,0,2,1,1,5,5,2,12,0,3,12,5,13,0,4,2,0,0,10,3,13,3,0,1,0,1,2,1,8,3,1,4,0,0,2,10,0,0,0,1,23,0,30,0,1
290,0,2,9,4,3,5,1,1,2,7,0,3,1,2,7,6,2,6,2,5,12,1,2,0,5,2,2,2,2,2,0,3,1,0,7,0,0,0,2,7,0,4,1,1,3,9,1,0,1,7,4,0,3,3,4,0,0,0,4,0,1,0,1,2,1,6,2,2,0,2,0,0,0,7,0,5,0,4,1,0,5,3,0,7,1,3,3,1,12,2,2,1,0,3,1,6,0,5,0,2,1,1,3,6,2,0,4,3,2,2,0,4,0,2,5,3,1,2,1,1,3,6,0,1,7,3,0,0,1,0,0,2,4,2,1,6,0,4,6,2,1,7,2,0,2,1,3,0,18,5,2,0,11,5,6,0,2,3,4,1,1,4,2,4,6,4,1,11,1,7,0,0,2,1,0,0,1,4,3,4,4,17,8,0,7,3,1,3,4,4,0,1,2,1,0,2,1,3,3,0,9,2,4,4,3,3,1,0,2,4,0,4,5,0,2,4,12
